Days,Queue,RevenuType,Program,Reason,CountryProcessed
1.580011574,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.552268519,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.527314815,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.458831019,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.937789352,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.500104167,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.479687500,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.272233796,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.870127315,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.601365741,<VL AOC SMS&P Processing>,Current Revenue,ISV,Order Transaction Request,United States
0.208541667,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.437349537,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,Canada
0.199861111,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.164710648,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.022523148,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,Canada
0.063773148,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.003692130,<VL AOC SMS&P Processing>,Disputed Revenue,Not Program Specific,Order Transaction Request,United States
16.012870370,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
14.268333333,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
14.066250000,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.033240741,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
14.121909722,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
6.227835648,<VL AOC SMS&P Processing>,Current Revenue,EBU,Order Transaction Request,United States
13.157430556,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.136423611,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,Brazil
11.320254630,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
11.318900463,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.127835648,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,Brazil
4.955763889,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,Brazil
1.122812500,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,Brazil
11.301435185,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.217037037,<VL AOC SMS&P Processing>,Non-revenue,SPLA,Order Transaction Request,United States
11.310324074,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
11.310937500,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
1.110914352,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.102199074,<VL AOC SMS&P Processing>,Current Revenue,OV/OVS,Order Transaction Request,Brazil
11.268344907,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
7.831875000,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
4.900763889,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
10.283368056,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
10.223321759,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
10.187997685,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
10.191585648,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
5.822199074,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
9.464189815,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
8.537476852,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
5.456192130,<VL AOC SMS&P Processing>,Revenue Unknown,OV/OVS,Order Transaction Request,United States
0.014675926,<VL AOC SMS&P Processing>,Non-revenue,Open License,Order Transaction Request,United States
1.185833333,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.686886574,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.293599537,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.271388889,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.266921296,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.249467593,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.289444444,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.270995370,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.251365741,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.064629630,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.023530093,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.042546296,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.055717593,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.041863426,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.009155093,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Process Licensing Agreement,Canada
0.083946759,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.074814815,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.045636574,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.026122685,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.022534722,<VL AOC SMS&P Processing>,Non-revenue,SPLA,Order Transaction Request,United States
3.495416667,<VL AOC SMS&P Processing>,Current Revenue,SPLA,Order Transaction Request,United States
14.210428241,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
14.235810185,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
14.132129630,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
14.210138889,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
12.264317130,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
12.171736111,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
10.203842593,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
10.232210648,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
9.616342593,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
9.551030093,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
11.168333333,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Process Licensing Agreement,United States
0.264490741,<VL AOC SMS&P Processing>,Current Revenue,SPLA,Order Transaction Request,United States
3.079861111,<VL AOC SMS&P Processing>,Current Revenue,IP&L,Order Transaction Request,United States
1.018368056,<VL AOC SMS&P Processing>,Current Revenue,SPLA,Order Transaction Request,United States
4.715381944,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
4.688287037,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
4.655196759,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.032430556,<VL AOC SMS&P Processing>,Current Revenue,Open License,Order Transaction Request,United States
0.069085648,<VL AOC SMS&P Processing>,Current Revenue,OV/OVS,Order Transaction Request,United States
0.003078704,<VL AOC SMS&P Processing>,Current Revenue,Open License,Order Transaction Request,United States
3.626608796,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.001481481,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.001574074,<VL AOC SMS&P Processing>,Current Revenue,Open License,Order Transaction Request,United States
1.289432870,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.269710648,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.332905093,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
1.237418981,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.955844907,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.763935185,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.005937500,<VL AOC SMS&P Processing>,Current Revenue,Open License,Order Transaction Request,United States
0.003865741,<VL AOC SMS&P Processing>,Current Revenue,Open License,Order Transaction Request,United States
0.010682870,<VL AOC SMS&P Processing>,Current Revenue,Not Program Specific,Order Transaction Request,United States
0.003333333,<VL AOC SMS&P Processing>,Current Revenue,Not Program Specific,Order Transaction Request,United States
0.004340278,<VL AOC SMS&P Processing>,Current Revenue,Not Program Specific,Order Transaction Request,United States
0.003611111,<VL AOC SMS&P Processing>,Current Revenue,Not Program Specific,Order Transaction Request,United States
0.004340278,<VL AOC SMS&P Processing>,Current Revenue,Not Program Specific,Order Transaction Request,United States
0.004872685,<VL AOC SMS&P Processing>,Current Revenue,Open License,Order Transaction Request,United States
0.007858796,<VL AOC SMS&P Processing>,Current Revenue,Open License,Order Transaction Request,United States
0.427731481,<VL AOC SMS&P Processing>,Current Revenue,ISV,Order Transaction Request,United States
0.336168981,<VL AOC SMS&P Processing>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.290891204,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.226759259,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.195347222,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.163287037,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
0.132662037,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
16.935405093,<VL AOC SMS&P Processing>,Non-revenue,OV/OVS,Order Transaction Request,United States
15.387442130,<VL AOC SMS&P Reworks>,Revenue Unknown,Not Program Specific,Order Transaction Request,United States
2.047384259,<VL AOC SMS&P Reworks>,Non-revenue,IP&L,Order Transaction Request,United States
0.943321759,<VL AOC SMS&P Reworks>,Credit / Rebill,OV/OVS,Order Transaction Request,United States
0.114120370,<VL APOC AZURE & Office 365 China>,Future Billing,Online Services Premium Agmt,Order Transaction Request,Singapore
1.949733796,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
2.256238426,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
2.128715278,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
2.009861111,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
2.121655093,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
2.069849537,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
1.736944444,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
2.538483796,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
1.093090278,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
1.103344907,<VL APOC AZURE & Office 365 China>,Current Revenue,Online Services Premium Agmt,Order Transaction Request,Singapore
6.071365741,<VL APOC CASA>,Non-revenue,Campus,Order Transaction Request,Singapore
0.339456019,<VL APOC CASA>,Credit / Rebill,Campus,Order Transaction Request,Singapore
7.646701389,<VL APOC CASA>,Current Revenue,Campus,Order Transaction Request,Singapore
1.744108796,<VL APOC CASA>,Current Revenue,Campus,Process Licensing Agreement,Japan
0.030694444,<VL APOC CASA>,Non-revenue,Campus,Order Transaction Request,Singapore
14.238437500,<VL APOC E&E Core Processing>,Future Billing,Enterprise,Order Transaction Request,Singapore
0.932500000,<VL APOC Enterprise>,Future Billing,Enterprise,Order Transaction Request,Singapore
1.138611111,<VL APOC Enterprise>,Current Revenue,Enterprise,Order Transaction Request,Singapore
1.022800926,<VL APOC Enterprise>,Current Revenue,Enterprise,Order Transaction Request,Singapore
0.373240741,<VL APOC Enterprise>,Current Revenue,Enterprise,Order Transaction Request,Singapore
13.990995370,<VL APOC Enterprise>,Non-revenue,Enterprise,Order Transaction Request,Singapore
12.937581019,<VL APOC Enterprise>,Revenue Unknown,Enterprise,Order Transaction Request,Singapore
13.362071759,<VL APOC Enterprise>,Non-revenue,Enterprise,Order Transaction Request,Singapore
0.310104167,<VL APOC Enterprise>,Non-revenue,Enterprise,Order Transaction Request,Singapore
0.439814815,<VL APOC Enterprise>,Current Revenue,Enterprise,Order Transaction Request,Singapore
4.109502315,<VL APOC Enterprise>,Current Revenue,Enterprise,Order Transaction Request,Singapore
5.912222222,<VL APOC Enterprise>,Credit / Rebill,Enterprise,Order Transaction Request,Singapore
8.839351852,<VL APOC Enterprise>,Revenue Unknown,Enterprise,Order Transaction Request,Singapore
